,0,1,2
0,0.03678235643153771,0.016988064801726776,0.017277772109381653
1,0.01824643018969122,0.011030011009744331,0.011447547136445645
2,0.015410472341472607,0.011113988930182249,0.011546630105221027
3,0.013807221331571346,0.01833429435304548,0.018892505165766765
4,0.012574969287190022,0.008641086161533364,0.00898461354411615
5,0.011801978752799288,0.008726616701050679,0.0090566146831558
6,0.011173791642889485,0.010060786611526385,0.010499127692466971
7,0.01076042325414739,0.010854587065334067,0.01123170857957077
8,0.010599948430441234,0.010131663157349589,0.010551943312547607
9,0.010036643603769399,0.009843697021965105,0.010260924667296951
10,0.009811687126836726,0.013198879215522425,0.01369316533535183
11,0.009684939242543027,0.011946943572584526,0.01235526493006487
12,0.0095113735880241,0.00979001243087108,0.010175012761927
13,0.00935047481385794,0.016982852754962658,0.017469332397725603
14,0.009198986497708145,0.013721016431376222,0.014184823292428218
15,0.008972287652966834,0.008505807059430126,0.008936527235087921
16,0.008893995319878324,0.017546119483964936,0.01822533905811092
17,0.008758972977330975,0.008607996582239002,0.009064174161469225
18,0.008496749845836283,0.013591481902016506,0.014109763032983063
19,0.0083696951154102,0.01834893271472553,0.018984487936509645
20,0.00825515952664854,0.012549016181782537,0.013092584644772177
21,0.008080068984752893,0.013530398316632393,0.013977134478118415
22,0.008033682339709781,0.02151593577492331,0.02209505508548765
23,0.00781374783273972,0.015166159800281187,0.015711262160728462
24,0.007630157733088891,0.011885017543010964,0.012323802998112974
25,0.007507603841008276,0.010389293103729571,0.010813863546499521
26,0.007425700086395492,0.005992376719384832,0.006258651373944663
27,0.007383502223214318,0.019400995982884823,0.020051557393123868
28,0.00718526372923222,0.008049360243768695,0.00836860298113536
29,0.007282636226589545,0.010070514018191559,0.010608414968491789
30,0.00728664905628875,0.00568709532163995,0.005993660416715092
31,0.007171115489305635,0.005732074638358171,0.006091561020140397
32,0.007067705596075421,0.008593001695784013,0.00889667545004515
33,0.007178823386729007,0.007327565084050144,0.007775350817169072
34,0.0069809015800866465,0.010772108256815903,0.0112715483095871
35,0.006952999492088781,0.007658012774247002,0.008053172783591396
36,0.006868572280635279,0.008781457449719714,0.009213394879278114
37,0.006955371748641465,0.008052572730848568,0.008429743212561172
38,0.006869818404149113,0.006206415721056565,0.006413817365659936
39,0.006878037493198358,0.00815271209980829,0.008590914369986399
40,0.00675995412705079,0.007130302312094531,0.007454265553582989
41,0.006749963261925475,0.008906892477942975,0.00931159378598741
42,0.006687760778943911,0.007492476613227184,0.007808344828273942
43,0.006715808944515365,0.011070691584105122,0.011666352751853196
44,0.00669208902692176,0.006399503557238792,0.006772988200736608
45,0.006588840391687013,0.0058057038984338305,0.00606659993807744
46,0.00662509159481224,0.006108472311813788,0.00642404635821032
47,0.006500375403933617,0.009534587081546485,0.00992674671487605
48,0.00646405666067928,0.010527315774698112,0.011032798403955203
49,0.006548982464646908,0.010848603891343254,0.01141729708811403
50,0.006512656753834494,0.00981498659973726,0.0103262912298208
51,0.006437265781223971,0.008211993759984555,0.008690861905095945
52,0.006369345528710821,0.006765630956974059,0.007125204139920613
53,0.006403826608439276,0.005476050417097703,0.005662010593300901
54,0.006384520488234808,0.0060036989775942105,0.006268545597180796
55,0.006377733091424138,0.006642215699326682,0.0070372013320174585
56,0.006335540008796029,0.005810566394475287,0.006176140866354847
57,0.006291014453775967,0.005743704704081956,0.005936567039109273
58,0.006315333309007954,0.007298339765499451,0.007654417983425688
59,0.006201712125225064,0.005384468382985493,0.005689217123791644
60,0.00627622099094399,0.006309957409269393,0.006641768783541506
61,0.006266310404399684,0.007642020806771054,0.008020403206669465
62,0.006238119650942504,0.006654440218802731,0.00704500459689146
63,0.00623215526073498,0.006812423070238989,0.007155727629998954
64,0.006097523998130095,0.006387800270825521,0.0067260601422781275
65,0.005839169342005976,0.007226126908640223,0.0076104989531068775
66,0.005864916988289442,0.008188564967171469,0.008631711954585185
67,0.005804063253320746,0.00783463691448545,0.008236153059211255
68,0.005725806196816525,0.007186636279615449,0.007567242232380768
69,0.005786280379060977,0.007353866766445274,0.0077634305905179
70,0.005772553977758017,0.006794564518074891,0.0071720140821059
71,0.005715547169317588,0.0072942715826812485,0.007670648328540204
72,0.005775762470033214,0.006727867671672198,0.007075222816970932
73,0.005707471567545985,0.008082788310742823,0.008540514909434308
74,0.0057797201142869075,0.0076918083817583745,0.00811160982272961
75,0.005822817880834168,0.0075957081130551595,0.007999068249656452
76,0.005752001487360109,0.007130103172264156,0.007506138170746717
77,0.005765698798521469,0.0072036890777789995,0.0075976005116333775
78,0.005715356828655358,0.007049112934675625,0.0074332249220578316
79,0.005804962977530918,0.00742553701812376,0.007827480779969156
