source,survey,lon,lat,ra,dec,NHI_LOS,f_CNM_LOS,f_WNM_LOS,NHI_CNM_LOS,NHI_WNM_LOS,int_Ts,e_int_Ts,tau_peak,tau_sensitivity,ncomps,EBV_GNILC,e_EBV_GNILC,AV_GNILC,e_AV_GNILC,EBV_2013,AV_2013,ICO10_1,ICO10_2,ICO21,Td,e_Td,qPAH,f_CNM_LOS_KOK14,e_f_CNM_LOS_KOK14,nhi_thin,signhi_thin,rhi,sigrhi,rhi_ctrans,sigrhi_ctrans,fcnm_ctrans,sigfcnm_ctrans,"Note v1, v2, noise"
3C111B,21-SPONGE,161.6861007732480,-8.787886296735350,64.6266758784905,38.04177165888280,28.604239948900200,0.3486860999763910,0.34156473545028000,9.973900870570880,9.77019965090243,154.65750028562700,6.82425432286161,1.1500617574294500,0.002213761349740540,10.0,1.7163889408111600,0.0925651118159294,5.3208055,0.28695184,0.84507686,2.619738,56.679931640625,19.431638717651400,1.7198415994644200,16.691707611084000,0.5961579084396360,0.0630000010132789,0.537519286457454,0.24899843225330500,,,,,,,,,
3C111C,21-SPONGE,161.67135093518100,-8.842608145675220,64.56446790189380,38.013386413695000,29.210542653076600,0.45072513619933800,0.5492748638006620,13.165925815764500,16.044616837312100,140.62082384431000,6.342196525175600,1.1254956371000900,0.00381628623014437,11.0,1.5739232301712000,0.0812180861830711,4.879162,0.25177607,0.81323266,2.5210211,34.695552825927700,13.47408390045170,0.5864421725273130,16.93759536743160,0.5810785293579100,0.06700000166893,0.5885698028000050,0.2655159123216030,,,,,,,,,
3C120,21-SPONGE,-169.62713388889500,-27.396853256384800,68.29623139810000,5.354338729679970,15.848796002387700,0.47203511493660700,0.5279648850633930,7.481188242593910,8.367607759793790,81.67020575101950,0.29583119820278200,2.0326832621407600,0.0010965317700685900,3.0,0.2973211407661440,0.0004735155089292,0.92169553,0.001467898,0.27470124,0.8515738,4.4910078048706100,-1.099070429801940,-5.418735980987550,18.36906242370610,0.0191401913762092,0.0599999986588954,1.0609094917081100,0.4632424705025310,,,,,,,,,
3C123A,21-SPONGE,170.58379884547300,-11.660176904761400,69.27053094163440,29.66950553693690,19.62013267565510,0.2838526300043550,0.442969396359856,5.5692262610190800,8.691118327835240,119.03034005994700,5.636310962423140,1.7502707725641500,0.0007997032606048990,7.0,0.9124433994293210,0.0473079681396484,2.8285744,0.1466547,0.4987951,1.5462648,42.8195686340332,12.764863014221200,3.95336389541626,17.351764678955100,0.6043325662612920,0.0710000023245811,0.6825593514328950,0.3213096575296470,,,,,,,,,
3C123B,21-SPONGE,170.577710169498,-11.659433044017800,69.26669457528000,29.674505548371200,19.508489531780800,0.29390436056752800,0.39504836015865200,5.733630141476340,7.706796798702230,121.45534880474100,5.755348418901230,1.7829795264947100,0.0009867229919179140,6.0,0.9124433994293210,0.0473079681396484,2.8285744,0.1466547,0.4987951,1.5462648,42.8195686340332,12.764863014221200,3.95336389541626,17.351764678955100,0.6043325662612920,0.0710000023245811,0.6836102855521420,0.31511355540701300,,,,,,,,,
3C132,21-SPONGE,178.86182448737500,-12.521698990833600,74.1810652905892,22.82119443459840,27.147689721764100,0.3135625305126600,0.6864374694873400,8.512498286728890,18.635191435035200,198.23849935201200,2.7786693538059500,1.614325919305780,0.0016097052407072700,7.0,0.4494016468524930,0.0200073644518852,1.3931451,0.062022828,0.3452919,1.0704049,-36.40940475463870,-0.5013502836227420,-0.0402030311524868,18.05653190612790,0.5448086261749270,0.0560000017285347,0.41466107280061400,0.18391828919762800,,,,,,,,,
3C133,21-SPONGE,177.72462919107700,-9.913255674584910,75.74200532249480,25.274067209273600,30.065141998249000,0.10004889259821500,0.37009824022006900,3.0079841627328900,11.127056145518400,180.41259298637100,2.423152956734600,1.6454014362463600,0.003627232176934320,8.0,0.9293762445449830,0.0364459753036499,2.8810663,0.11298252,0.529967,1.6428977,12.938386917114300,3.1519296169281000,0.8157733082771300,17.442617416381800,0.4547170102596280,0.0630000010132789,0.45706425043990400,0.2064628658869560,,,,,,,,,
3C138,21-SPONGE,-172.59487509860200,-11.343216562475700,80.29153965792720,16.639458673110200,21.316372069657900,0.3359824214771840,0.6222261602712270,7.161926305072260,13.263604343816000,195.34814581673300,2.316206656980550,1.1145110340879000,0.001333927000400700,8.0,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796880,-0.5296381115913390,-2.341877222061160,18.69866752624510,0.5837516784667970,0.0489999987185001,0.4297020306349710,0.1909753722441540,,,,,,,,,
PKS0531,21-SPONGE,-173.23825519312700,-7.107686301587330,83.6854929195,19.4559383344,27.10294874772640,0.05942801131886840,0.4001966833318730,1.6106743449546000,10.846510197353900,446.1283247358940,7.202104831973160,0.5349444701866490,0.0006333701289670320,10.0,0.3167099952697750,0.0140857240185141,0.981801,0.043665744,0.2734335,0.84764385,13.622061729431200,0.2268189638853070,-0.3853584229946140,18.75860977172850,0.5739509463310240,0.0570000000298023,0.16772315145721500,0.07774134734053050,,,,,,,,,
3C147,21-SPONGE,161.6863652381200,10.298331986452000,85.65057465190000,49.852009321800000,18.707918656898900,0.38179471085711600,0.6182052891428840,7.142584394349160,11.565334262549700,204.98476561638800,3.933819228216250,0.7963850824984180,0.0006990270311737870,9.0,0.2490830868482590,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143600,-0.460625022649765,-1.7141382694244400,17.989269256591800,0.4249675869941710,0.0489999987185001,0.4003108179639100,0.1819923347119670,,,,,1.10248100757599,0.0243040539738723,0.515044152736664,0.515044152736664,"-50,-50,0."
3C154,21-SPONGE,-174.40836160405700,4.0021425132646100,93.45333584107170,26.076869617330700,46.483470854217700,0.04867660032205770,0.3790228412975120,2.2626573323527700,17.618297196535700,172.65188664860600,0.6399520763784260,1.7039363245631400,0.0010845859249171900,8.0,0.7882705926895140,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536100,2.463437557220460,1.265355348587040,17.261308670043900,0.6495189070701600,0.0599999986588954,0.4854208397280530,0.21735388897206000,,,,,,,,,
PKS0742,21-SPONGE,-150.20344976115200,16.591935252897300,116.387747961,10.186859018000000,3.1302767518681100,0.029937442483010000,0.97006255751699,0.09371248021495490,3.0365642716531500,4512.673531750860,1052.468550521350,0.010740729800254900,0.0007794962865479730,1.0,0.0310567151755094,0.0002522403083276,0.096275814,0.00078194495,0.031383794,0.097289756,43.504764556884800,-0.237846091389656,-0.9873508810997010,18.42813491821290,0.0986749082803726,0.0410000011324882,-0.011153565402507000,0.018912496498862400,,,,,,,,,
3C225A,21-SPONGE,-139.99048365635100,44.007987031221800,145.56361439424000,13.764255558035100,3.6478511633344500,0.11619221243670100,0.7072696063136210,0.4238518973076250,2.5800142561822400,129.7150962752980,2.5578062363874600,0.8279240740968110,0.0014801302709529400,5.0,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640080,0.1540627032518390,18.665058135986300,0.4702644944190980,0.0450000017881393,0.6464446245245490,0.29111210066225100,,,,,,,,,
3C225B,21-SPONGE,-139.98907417739600,44.0088672468336,145.56487274962400,13.763699998699800,3.6452453954936900,0.17140830456913400,0.5546998801756100,0.6248253329800130,2.0220171840910400,125.8029732092810,3.784612849050740,0.7912440927666270,0.0026155202771542100,5.0,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640080,0.1540627032518390,18.665058135986300,0.4702644944190980,0.0450000017881393,0.67761120767523,0.2998144464693040,,,,,,,,,
3C236,21-SPONGE,-169.93543102405700,53.98046581909710,151.507291669,34.90288889070000,0.7783565170472200,0.0,1.0,0.0,0.7783565170472200,-12473.904071249900,-19956.033059773500,0.0025642469998553400,0.0008008556441321700,1.0,0.0107102906331419,8.23497466626577e-05,0.0332019,0.00025528422,0.015030388,0.046594203,-24.68578338623050,0.0226520132273435,-0.1896112710237500,20.199312210083000,0.1059375256299970,0.0489999987185001,-0.0389563043479284,0.026678782996837700,,,,,,,,,
3C237,21-SPONGE,-127.88306819908400,46.62727330318130,152.000066668,7.504597780070010,2.187792091132010,0.05963746449098860,0.6533134359936370,0.1304743731485510,1.4293139682971500,177.39480011693200,5.278118789984060,0.41007180169238800,0.001284646169986120,3.0,0.0279805716127157,0.0009952301625162,0.08673977,0.0030852135,0.029818073,0.09243602,2.877877950668340,0.0033454860094934,0.0458557456731796,18.1892032623291,0.4358522593975070,0.06700000166893,0.45767475012278200,0.21005987906237000,,,,,,,,,
3C245A,21-SPONGE,-126.87571475317400,56.30045600745980,160.68585505,12.058684466500000,2.197667089228440,0.0,0.8170123102409540,0.0,1.7955210657110400,1999.5151248144900,539.3017572711430,0.01630385876534630,0.0016350621230046000,2.0,0.0292971190065145,0.0005702899652533,0.090821065,0.0017678988,0.031562064,0.097842395,11.849063873291000,-0.7267730832099920,-0.3405432105064390,19.64594078063970,0.2611965835094450,0.0390000008046627,0.011683631326208200,0.020502402481997300,,,,,,,,,
3C245B,21-SPONGE,-126.8770927346290,56.29936048952600,160.68449163113600,12.05876779652550,2.1985131987395800,0.0,1.0,0.0,2.1985131987395800,1082.1718682329800,803.5732572067370,0.02376345833189020,0.004365773809882300,0.0,0.0292971190065145,0.0005702899652533,0.090821065,0.0017678988,0.031562064,0.097842395,11.849063873291000,-0.7267730832099920,-0.3405432105064390,19.64594078063970,0.2611965835094450,0.0390000008046627,0.05116386162775120,0.02921266035393770,,,,,,,,,
1055+018,21-SPONGE,-108.48939475695500,52.773982679867800,164.62335503800000,1.5663399194600000,2.9431379832542400,0.0,0.7188336980478830,0.0,2.115626760367840,2540.3351386871700,771.0795283458450,0.008473955850683820,0.0011204765050275200,1.0,0.0255121514201164,0.0003726569702848,0.07908767,0.0011552366,0.036975175,0.11462304,16.98748779296880,5.668996810913090,-10.984881401062000,19.1494197845459,0.1883280724287030,0.0460000000894069,0.00387820624033642,0.01813973967456370,,,,,,,,,
3C263.1,21-SPONGE,-132.79865993085100,73.7659053562529,175.854538752,22.11557472370000,1.8076449540915500,0.018261583692611600,0.9817384163073890,0.03301045961566980,1.7746344944758800,1511.9636817513400,301.3518883005920,0.020121570843994800,0.0011876710163766700,3.0,0.0102688046172261,0.0002069411275442,0.031833295,0.00064151746,0.026587704,0.082421884,-2.136925458908080,0.1278616338968280,0.0116590689867734,22.3104248046875,0.3213479220867160,0.0390000008046627,0.026362212271740500,0.022559484304445000,,,,,,,,,
3C273,21-SPONGE,-70.05478026354800,64.35947529715890,187.27541393215600,2.052388386025440,2.1118099533538700,0.0072205695945075800,0.8541456511471270,0.015248470738565400,1.8037932877064300,1498.4948298020400,111.30493402798400,0.026276557820052900,0.0005278520474564920,3.0,0.0207996126264333,0.0006958747981116,0.0644788,0.0021572118,0.028176077,0.08734584,-56.64588165283200,30.205490112304700,-37.220794677734400,18.60681533813480,0.4222519397735600,0.0469999983906745,0.026508384079603200,0.021936246078618200,,,,,,,,,
4C32.44,21-SPONGE,67.23371842303260,81.04764403083290,201.568800883,31.90264316400000,1.1719928918627000,0.09667917783857740,0.8478334071002530,0.11330730921794200,0.9936547266052290,873.6792123677080,152.72608310648300,0.019536830940634800,0.0008478430863193770,2.0,0.0137865813449025,0.0006806293968111,0.0427384,0.002109951,0.020911057,0.064824276,36.621212005615200,-0.647052526473999,-0.7802644371986390,19.521392822265600,0.676485002040863,0.0640000030398368,0.0684951128158833,0.035549401532405600,,,,,,,,,
4C25.43,21-SPONGE,22.46821827237840,80.98829139088080,202.657038336,25.1530494432,1.0691024199583200,0.0,1.0,0.0,1.0691024199583200,3733.5042498944300,,0.003907371244067340,0.0013766999446831300,0.0,0.0125012267380952,0.0007257388788275,0.0387538,0.0022497904,0.016435746,0.05095081,10.991318702697800,0.0405482277274131,-0.5435433983802800,18.101198196411100,0.7226563096046450,0.0689999982714653,-0.007497953199699000,0.019452922223215100,,,,,,,,,
3C286,21-SPONGE,56.5243521401643,80.6746573138574,202.78453326500000,30.509155237700000,1.1043689326567600,0.07956860182950870,0.9204313981704910,0.08787309187544500,1.0164958407813100,809.5200079360600,145.14426391189300,0.007279867084715910,0.0005459677345767310,3.0,0.0097885578870773,0.0006411615759134,0.03034453,0.001987601,0.016210584,0.05025281,8.697802543640140,0.2682405114173890,-2.6339831352233900,19.007308959960900,0.8793992400169370,0.0219999998807907,0.07744038725383280,0.03879605224064740,,,,,,,,,
4C12.50,21-SPONGE,-12.776858467049600,70.17178046240370,206.88900685500000,12.2900663617,2.1006515951109300,0.15503964971829100,0.5317333571004320,0.3256842874861670,1.1169865247667100,373.03544625505600,25.69178077968320,0.0911522130611974,0.0011445016741092100,2.0,0.0241985991597175,0.001429195748642,0.07501566,0.004430507,0.03967691,0.12299841,33.99485397338870,-0.9340205788612370,-1.72076416015625,19.322900772094700,0.8058657646179200,0.0,0.2047935524168910,0.09346836531636100,,,,,,,,,
3C298,21-SPONGE,-7.839564257578450,60.666487698866400,214.78420985579800,6.476334300284530,2.0593846039202100,0.07312493543323100,0.9268750645667690,0.1505923661938560,1.9087922377263600,1307.344936835510,162.64045999339000,0.020335011903648200,0.0008006803311655510,1.0,0.0192950069904327,0.0009605062659829,0.05981452,0.0029775694,0.033553787,0.104016736,-29.16277313232420,-0.7080612778663640,0.1352070420980450,20.1137752532959,0.7109360694885250,0.0480000004172325,0.034750381193781400,0.025144660866836400,,,,,,,,,
UGC09799,21-SPONGE,9.417431017689070,50.12029385644860,229.18533018773500,7.021611109513670,2.914974017254890,0.05982148583693180,0.9401785141630680,0.1743780768882380,2.740595940366660,916.989923380999,365.7174853203960,0.06647842841697130,0.007092380627754500,1.0,0.0264366287738084,0.0012022323207929,0.08195355,0.00372692,0.044324256,0.13740519,23.23954963684080,0.1982479393482210,1.0156121253967300,19.87470817565920,0.6361666917800900,0.0460000000894069,0.06729723174405820,0.03430967584591770,,,,,,,,,
4C04.51,21-SPONGE,7.292424751967430,47.74702849275320,230.310000002,4.506111108270000,4.061123454042270,0.27897346191062800,0.7210265380893720,1.1329456692206200,2.9281777848216500,648.2767704256690,38.09504174449880,0.06832848750497870,0.000974559152977867,3.0,0.0413254499435424,0.0019636352080851,0.12810889,0.006087269,0.07132414,0.22110483,-40.93687438964840,-0.7321810126304630,0.4353992044925690,20.04758644104000,0.6740173697471620,0.0520000010728836,0.10205770075268900,0.04882786261733200,,,,,,,,,
3C327.1A,21-SPONGE,12.181407376571700,37.006430668112000,241.18704832353600,1.2980061087901500,7.87445072838979,0.42372086978032900,0.5762791302196710,3.336569111675670,4.537881616714120,185.92033776370600,7.122039965728460,0.5051856605558480,0.003509672632588920,3.0,0.1217129826545720,0.0060386303812265,0.37731025,0.018719753,0.12338974,0.3825082,69.48219299316410,0.2699766457080840,-0.3355353772640230,18.359169006347700,0.6245872378349300,0.0740000009536743,0.44720964400491700,0.2052367628393230,,,,,,,,,
3C327.1B,21-SPONGE,12.18206016523110,37.0030404364676,241.19016023237700,1.2965616644668400,7.8344641935811,0.41654079272676800,0.5834592072732320,3.2633739257837500,4.571090267797350,197.68403611565500,7.451756090091460,0.44783584810003500,0.003245182363510890,4.0,0.1217129826545720,0.0060386303812265,0.37731025,0.018719753,0.12338974,0.3825082,69.48219299316410,0.2699766457080840,-0.3355353772640230,18.359169006347700,0.6245872378349300,0.0740000009536743,0.40038336277866700,0.1910641800620160,,,,,,,,,
PKS1607,21-SPONGE,44.171276396754800,46.20320784321400,242.30550314000000,26.6913989935,3.8773415368957000,0.22910478608123900,0.7708952139187610,0.8883175033743920,2.989024033521300,229.48704989184900,8.984796966621070,0.17680274505266300,0.0007520155317524850,4.0,0.0507234409451484,0.0023953344207257,0.15724266,0.0074255364,0.06541469,0.20278554,-44.15363693237310,-0.3558435440063480,0.6821735501289370,19.34824562072750,0.6378196477890020,0.0480000004172325,0.35205976875652500,0.16339373945373400,,,,,,,,,
