source,survey,lon,lat,ra,dec,NHI_LOS,f_CNM_LOS,f_WNM_LOS,NHI_CNM_LOS,NHI_WNM_LOS,int_Ts,e_int_Ts,tau_peak,tau_sensitivity,ncomps,EBV_GNILC,e_EBV_GNILC,AV_GNILC,e_AV_GNILC,EBV_2013,AV_2013,ICO10_1,ICO10_2,ICO21,Td,e_Td,qPAH,f_CNM_LOS_KOK14,e_f_CNM_LOS_KOK14
NRAO140,Millennium03,159.0,-18.8,54.100164872936325,32.280542607736535,29.490000000000002,0.45506951508986093,0.544930484910139,13.42,16.07,140.39194010222548,20.204585025350106,,0.011986158416100264,1.0,0.4736181199550628,0.0295963864773511,1.4682162,0.0917488,0.7235746,2.243081,-37.26472473144531,2.9389233589172363,-2.2701292037963867,21.534860610961918,0.9917805194854736,0.0710000023245811,0.6000769953050149,0.27235145266932126
P0320+05,Millennium03,177.0,-40.8,50.87527452062474,5.589673687068651,11.200000000000001,0.45089285714285715,0.5491071428571428,5.050000000000001,6.15,220.47043688219148,8.712953192855018,0.5856161621483822,0.01102002601587935,4.0,0.2161125242710113,0.0109983468428254,0.6699488,0.034094874,0.18908535,0.5861646,-7.794557094573975,0.7279711961746216,0.0708008185029029,18.40581703186035,0.6437773108482361,0.06700000166893,0.3688742856738751,0.1655835317713106
P0347+05,Millennium03,-177.7,-35.7,57.48255899592657,5.864034819847675,13.45,0.5405204460966543,0.4594795539033457,7.27,6.18,289.7051665004821,18.86860080175569,1.28790383953428,0.010606365928730245,2.0,0.295099139213562,0.0109668532386422,0.9148073,0.033997245,0.25915813,0.8033902,35.22258377075195,-1.2103075981140137,-0.380142331123352,18.977375030517575,0.4838166534900665,0.061999998986721,0.27269902519365896,0.1238383571188267
P0428+20,Millennium03,176.8,-18.6,67.72391854969418,20.60528401697003,23.89,0.2888237756383424,0.7111762243616575,6.9,16.99,207.51411451847096,14.008668904112527,3.8974206407959575,0.006071641183570057,3.0,0.5212615728378296,0.0230044350028038,1.6159108,0.071313746,0.46165475,1.4311297,30.734350204467773,-0.0859118402004242,0.361694186925888,18.37056541442871,0.5530203580856323,0.0640000030398368,0.40532154797599335,0.17895670277836093
P0820+22,Millennium03,-158.6,29.7,125.88804647562772,22.362725859092716,4.23,0.0,1.0,0.0,4.23,1256.05551687591,234.82717763128318,0.3351551643418159,0.013349663441554431,0.0,0.0416567325592041,0.0013343252940103,0.12913586,0.004136408,0.050664857,0.15706106,-10.513447761535645,-0.8866835236549377,-1.1463780403137207,20.322593688964844,0.4557662606239319,0.0309999994933605,0.03782814890244161,0.02546938234503717
P1055+20,Millennium03,-137.5,63.1,164.54236494909279,19.859514553910955,1.5699999999999998,0.22929936305732485,0.7707006369426752,0.36,1.21,653.6729055204918,12.952989351961067,0.08298929460003808,0.0009332482739464348,2.0,0.0156863909214735,0.0001408946409355,0.04862781,0.00043677338,0.028766332,0.08917563,-4.12010383605957,-0.223204493522644,-0.6150680780410767,22.402456283569336,0.1424469053745269,0.0359999984502792,0.10388304167415563,0.04861855889147115
P1117+14,Millennium03,-119.6,65.8,170.81019429643712,14.337555075687188,1.5699999999999998,0.0,1.0,0.0,1.5699999999999998,809.329132445148,134.4546775457491,0.12758715182443964,0.006542352405390893,0.0,0.0191379729658365,0.000196599663468,0.059327714,0.00060945895,0.035096966,0.10880059,-18.171506881713867,0.2793643474578857,0.6310202479362488,21.887237548828125,0.1581312417984008,0.0480000004172325,0.07780107008247367,0.03835826323479372
T0526+24,Millennium03,-178.6,-5.2,82.31334739685724,24.973409402829585,96.85,0.7281362932369644,0.2718637067630356,70.52,26.33,208.28648396256992,19.76018093227792,,0.030788504483716447,4.0,1.126575231552124,0.0557842515408992,3.492383,0.17293118,0.69201386,2.145243,-0.5030573606491089,6.313255786895752,3.807177782058716,17.564924240112305,0.5858262777328491,0.0630000010132789,0.39159073336901373,0.17865122193412428
T0629+10,Millennium03,-158.5,0.5,98.04181703553363,10.391376531142837,59.25,0.6248101265822784,0.37518987341772153,37.019999999999996,22.23,295.6737160097882,2.5951804515173302,2.594794063069554,0.0015931688003673699,6.0,2.9513421058654785,0.2273362278938293,9.14916,0.7047423,1.9140093,5.933429,4.089505195617676,34.87105941772461,1.869931936264038,16.858783721923828,0.8841607570648193,0.0640000030398368,0.2625391322910816,0.12305437861793908
3C067,Per14,146.8219876619219,-30.695994162004496,36.051301173291534,27.836579346090616,9.44,0.3485169491525424,0.6514830508474577,3.29,6.15,202.6075897216797,43.10505526168712,0.5955846309661865,0.003521945793181658,7.0,0.1204310953617096,0.0055193919688463,0.37333637,0.017110115,0.13235508,0.41030073,-13.927263259887695,-0.8594422340393066,0.5301279425621033,18.937931060791016,0.6001057624816895,0.0560000017285347,0.4014730809629732,0.18734634426482433
3C068.2,Per14,147.32580267857003,-26.377481913895277,38.59946831833968,31.57155963800833,9.02,0.33592017738359203,0.6640798226164081,3.0300000000000002,5.99,151.73825073242188,2.0606185564614754,1.0117228031158447,0.007525591645389795,7.0,0.1259237378835678,0.0051685851067304,0.39036357,0.016022613,0.12064283,0.37399277,25.8856201171875,0.2363406121730804,-0.3639975786209106,18.579200744628903,0.5208814740180969,0.0630000010132789,0.5535352715735289,0.2558268201907067
3C093.1,Per14,160.03652812726722,-15.91398403536627,57.19555146630764,33.887610612139106,15.309999999999999,0.3919007184846506,0.6080992815153495,6.0,9.31,94.96293640136719,1.5838017458733369,2.4838523864746094,0.004539764951914549,6.0,0.3176630735397339,0.0151959965005517,0.9847555,0.04710759,0.35509804,1.1008039,-32.59925079345703,-0.2948371767997741,0.0134738693013787,19.20185852050781,0.6397685408592224,0.0590000003576278,0.9264563461842473,0.4044278121671092
3C108,Per14,171.87191822003325,-20.116905217963517,63.18205005225588,23.08486565163457,11.46,0.4720767888307155,0.5279232111692845,5.41,6.050000000000001,136.52886962890625,1.1797432198114937,1.3410067558288574,0.00561238918453455,7.0,0.56150221824646,0.02562659047544,1.7406569,0.07944243,0.37550873,1.164077,-13.624935150146484,6.799857139587402,3.812910079956055,17.38189697265625,0.5299777388572693,0.0560000017285347,0.6256640216587479,0.2728343081242268
4C+25.14,Per14,171.37164431051835,-17.16247674237324,65.20542522220191,25.4410043751861,10.75,0.45116279069767445,0.5488372093023256,4.8500000000000005,5.9,127.81079864501953,1.1965710923981057,1.1466584205627441,0.007105245720595121,9.0,0.5021262168884277,0.0213314797729253,1.5565913,0.06612758,0.30136952,0.93424547,-10.843846321105955,8.824518203735352,3.576167583465576,17.36576271057129,0.491123616695404,0.0689999982714653,0.6612035816624703,0.30036926926187707
4C+26.12,Per14,165.81754384853772,-21.05820152693284,58.01817554604122,26.405027205643282,7.52,0.5970744680851064,0.4029255319148936,4.49,3.03,191.42071533203125,3.4107621458983437,0.40735307335853577,0.006616135593503714,6.0,0.1105504259467125,0.005892707966268,0.34270632,0.018267395,0.10994998,0.34084493,-27.876445770263672,0.1666013747453689,0.3502478003501892,18.40671730041504,0.6759679913520813,0.0419999994337558,0.4264453624630164,0.19375623384381238
4C+27.07,Per14,145.011851308171,-31.092660496531074,34.25788455811384,28.08308786643914,6.930000000000001,0.2222222222222222,0.7777777777777777,1.54,5.39,313.6746520996094,9.790004311948543,0.2839186191558838,0.0070914579555392265,5.0,0.0813791528344154,0.0036542015150189,0.25227538,0.011328025,0.09164099,0.28408706,-1.3037837743759155,0.7181766629219055,0.1327792555093765,18.836400985717773,0.5830649733543396,0.0480000004172325,0.25486287303847804,0.11525050724420274
4C+28.06,Per14,148.78098307379304,-28.442598962653307,38.897551312409334,29.149367940681802,8.259999999999998,0.341404358353511,0.6585956416464892,2.8200000000000003,5.4399999999999995,174.60008239746094,2.399860905113916,0.4598996639251709,0.006007493007928133,6.0,0.1073422953486442,0.0043852152302861,0.3327611,0.013594166,0.10442281,0.32371068,-54.63267517089844,1.167798399925232,0.202983558177948,18.335147857666016,0.5088793635368347,0.0540000014007091,0.4741690523961404,0.2124232316076075
4C+28.07,Per14,149.46586420014611,-28.52824814734926,39.46842625742882,28.80254288207782,9.8,0.33979591836734685,0.660204081632653,3.3299999999999996,6.47,139.85116577148438,1.5528347155567406,0.6070224046707153,0.004087186884135008,8.0,0.1435896456241607,0.007703089620918,0.44512787,0.023879576,0.14326693,0.44412747,114.24533081054688,-2.320594072341919,-4.201702117919922,18.22001075744629,0.6709400415420532,0.0469999983906745,0.6015571937797338,0.27349703998322844
4C+29.05,Per14,140.71556035338966,-30.875124709723675,30.399634790980066,29.56227160526163,5.11,0.11350293542074365,0.8864970645792564,0.5800000000000001,4.53,451.4343566894531,28.165231631165867,0.15929535031318665,0.007157100830227137,5.0,0.0489657521247863,0.0019441957119852,0.15179382,0.0060270065,0.06159051,0.19093058,28.067611694335938,-0.1241822838783264,-0.2124952375888824,19.36833381652832,0.5330116748809814,0.0460000000894069,0.16432252999365057,0.07631100451829353
4C+30.04,Per14,155.40057204204254,-23.171219449423567,47.89663467821018,30.722392037984374,12.44,0.23633440514469453,0.7636655948553055,2.94,9.5,120.74349975585938,1.2581064151784884,0.7214199900627136,0.009222883731126785,7.0,0.2656726241111755,0.0091049894690513,0.8235851,0.028225467,0.23359612,0.7241479,9.441972732543944,2.997598171234131,1.875091314315796,18.370738983154297,0.4252686500549316,0.0649999976158142,0.6887881863078369,0.3220446056363328
4C+33.10,Per14,169.05473592116854,-7.57205545291543,71.78709242343355,33.4630094280979,38.32000000000001,0.32881002087682665,0.6711899791231731,12.6,25.72,156.298828125,0.7125892245847919,1.136592984199524,0.008058731444180012,13.0,0.8794922232627869,0.0450095832347869,2.726426,0.1395297,0.49569905,1.536667,-10.533343315124512,7.360900402069092,1.881392359733581,17.150257110595703,0.5863340497016907,0.0689999982714653,0.5216639576505835,0.23904919556494061
4C+34.07,Per14,144.31221692610538,-24.54979334789387,36.54309375954655,34.358457072784226,6.06,0.4372937293729373,0.5627062706270628,2.65,3.41,205.2380828857422,3.097878192835313,0.38694581389427185,0.0035600331611931324,6.0,0.0631860271096229,0.0021209272090345,0.19587667,0.0065748743,0.07051872,0.21860802,31.344541549682617,0.1567567735910415,-1.1666061878204346,18.713193893432617,0.427055299282074,0.0469999983906745,0.4043303672445123,0.17849972605289582
4C+34.09,Per14,150.93504170506523,-20.485636385539514,45.426593702234456,35.205786725217536,11.030000000000001,0.6364460562103355,0.3635539437896645,7.0200000000000005,4.01,190.8468780517578,2.5813722230604728,0.38849112391471863,0.006691552232950926,5.0,0.1767440885305404,0.0098161296918988,0.54790664,0.03043,0.17885819,0.55446035,-37.1236457824707,-0.3483583927154541,-0.3132073879241943,18.17542266845703,0.6935514807701111,0.0489999987185001,0.43769331101067993,0.19810776004637073
5C06.237,Per14,143.88243061449802,-26.525276647295247,35.20026019422231,32.6851766569218,6.279999999999999,0.2643312101910828,0.7356687898089173,1.66,4.62,247.7290802001953,8.8859126244343,0.42889317870140076,0.009103219956159592,4.0,0.0622921474277973,0.0019813808612525,0.19310565,0.0061422805,0.073171444,0.22683147,-2.9754018783569336,0.7502895593643188,-0.3862533569335937,18.8569393157959,0.4082899987697601,0.0140000004321336,0.3250287858554057,0.14587810033029433
B20218+35,Per14,142.601707464204,-23.48675830317729,35.272844023840314,35.93719609379903,6.7299999999999995,0.12332838038632989,0.8766716196136702,0.8300000000000001,5.9,533.5308837890625,27.093558913440983,0.16076146066188812,0.006296699400991201,6.0,0.0613674148917198,0.0022651893086731,0.19023898,0.0070220865,0.08357918,0.25909546,-44.63717651367188,0.2854878008365631,-1.559140920639038,19.538305282592773,0.500104546546936,0.0340000018477439,0.13270863941852787,0.06283225279155197
B20326+27,Per14,160.702883877973,-23.074348941171348,52.490384209431056,27.937674932011916,11.4,0.4043859649122806,0.5956140350877193,4.609999999999999,6.79,191.5704803466797,2.2270773786994744,0.3637714982032776,0.006093180272728205,4.0,0.1684960573911667,0.005245869513601,0.52233773,0.016262194,0.18528596,0.5743864,6.2268266677856445,0.4511575102806091,-0.4207232594490051,18.61553382873535,0.3922942280769348,0.0560000017285347,0.43413439831996903,0.19292249744239173
B20400+25,Per14,168.0259600915088,-19.648300211878084,60.77338375348729,26.000443632382044,8.409999999999998,0.7550535077288942,0.24494649227110588,6.35,2.06,248.60446166992188,3.2022239757808078,0.47625893354415894,0.004150617867708206,6.0,0.1563799232244491,0.0060452572070062,0.48477775,0.018740296,0.14408761,0.44667158,-3.3474466800689697,0.7822906970977783,-2.0231406688690186,18.91120719909668,0.5015866756439209,0.0829999968409538,0.32576628905365035,0.1490991731047774
